time_s,board_in,t79_2_secondary,q79_3_g1,q79_3_g2,q79_3_drain,q79_3_source
9.0904854e-05,9.95316876e-05,0.115793815,0.668844959,2.02398065,3.45650034,1.7353661
9.0905854e-05,9.99189586e-05,0.10516829,0.66606636,2.03619234,3.4564632,1.73536608
9.0906854e-05,9.99867277e-05,0.0942058674,0.663205959,2.04744249,3.4564284,1.73536606
9.0907854e-05,9.97347782e-05,0.0829417234,0.660272935,2.05769515,3.456396,1.73536604
9.0908854e-05,9.91639158e-05,0.0714120051,0.6572767,2.06691753,3.45636606,1.73536602
9.0909854e-05,9.82759658e-05,0.0596537137,0.654226869,2.07508016,3.45633861,1.73536599
9.0910854e-05,9.70737676e-05,0.047704584,0.651133231,2.08215694,3.4563137,1.73536597
9.0911854e-05,9.55611654e-05,0.0356029621,0.648005711,2.08812525,3.45629134,1.73536595
9.0912854e-05,9.37429959e-05,0.0233876812,0.644854346,2.092966,3.45627157,1.73536592
9.0913854e-05,9.16250727e-05,0.0110979358,0.641689248,2.09666372,3.45625438,1.7353659
9.0914854e-05,8.92141684e-05,-0.00122684604,0.63852057,2.09920658,3.45623978,1.73536587
9.0915854e-05,8.65179919e-05,-0.0135471298,0.635358476,2.10058647,3.45622775,1.73536585
9.0916854e-05,8.35451646e-05,-0.0258234029,0.632213108,2.10079896,3.45621829,1.73536582
9.0917854e-05,8.03051925e-05,-0.0380163023,0.62909455,2.09984338,3.45621138,1.73536579
9.0918854e-05,7.68084356e-05,-0.0500867419,0.6260128,2.09772278,3.45620696,1.73536576
9.0919854e-05,7.30660754e-05,-0.0619960389,0.622977733,2.09444394,3.45620502,1.73536574
9.0920854e-05,6.90900783e-05,-0.0737060385,0.619999073,2.09001735,3.45620549,1.73536571
9.0921854e-05,6.48931581e-05,-0.0851792366,0.617086358,2.08445714,3.45620833,1.73536568
9.0922854e-05,6.04887349e-05,-0.0963789009,0.614248916,2.07778111,3.45621348,1.73536565
9.0923854e-05,5.58908922e-05,-0.107269189,0.611495824,2.07001059,3.45622085,1.73536562
9.0924854e-05,5.11143324e-05,-0.117815262,0.608835891,2.06117042,3.45623039,1.73536559
9.0925854e-05,4.61743288e-05,-0.127983399,0.606277621,2.05128886,3.45624201,1.73536556
9.0926854e-05,4.10866777e-05,-0.137741102,0.603829189,2.04039751,3.45625562,1.73536553
9.0927854e-05,3.58676474e-05,-0.147057202,0.601498417,2.02853118,3.45627112,1.7353655
9.0928854e-05,3.05339264e-05,-0.155901954,0.599292744,2.01572781,3.45628843,1.73536547
9.0929854e-05,2.51025698e-05,-0.164247138,0.597219208,2.00202832,3.45630744,1.73536543
9.0930854e-05,1.9590945e-05,-0.172066143,0.59528442,1.98747652,3.45632804,1.7353654
9.0931854e-05,1.40166759e-05,-0.179334055,0.593494542,1.97211892,3.45635013,1.73536537
9.0932854e-05,8.39758703e-06,-0.186027731,0.591855274,1.95600462,3.45637358,1.73536534
9.0933854e-05,2.75164592e-06,-0.192125877,0.590371828,1.93918514,3.45639827,1.7353653
9.0934854e-05,-2.90309388e-06,-0.197609111,0.589048917,1.92171425,3.4564241,1.73536527
9.0935854e-05,-8.54855071e-06,-0.202460024,0.587890739,1.90364779,3.45645092,1.73536524
9.0936854e-05,-1.41666726e-05,-0.206663236,0.586900964,1.88504353,3.45647861,1.7353652
9.0937854e-05,-1.9739495e-05,-0.210205442,0.586082722,1.86596094,3.45650705,1.73536517
9.0938854e-05,-2.52491982e-05,-0.213075451,0.585438594,1.84646102,3.45653609,1.73536513
9.0939854e-05,-3.06781643e-05,-0.215264226,0.584970604,1.82660612,3.45656561,1.7353651
9.0940854e-05,-3.60090336e-05,-0.216764904,0.584680214,1.80645971,3.45659547,1.73536507
9.0941854e-05,-4.12247601e-05,-0.217572821,0.584568317,1.78608619,3.45662554,1.73536503
9.0942854e-05,-4.63086659e-05,-0.217685523,0.584635239,1.7655507,3.45665567,1.735365
9.0943854e-05,-5.12444946e-05,-0.217102773,0.584880733,1.74491888,3.45668573,1.73536496
9.0944854e-05,-5.60164633e-05,-0.21582655,0.585303986,1.7242567,3.45671559,1.73536493
9.0945854e-05,-6.06093133e-05,-0.213861041,0.585903617,1.70363021,3.4567451,1.7353649
9.0946854e-05,-6.50083583e-05,-0.211212629,0.586677684,1.68310534,3.45677414,1.73536486
9.0947854e-05,-6.9199532e-05,-0.207889864,0.587623691,1.66274772,3.45680258,1.73536483
9.0948854e-05,-7.31694325e-05,-0.203903445,0.588738594,1.64262243,3.45683027,1.73536479
9.0949854e-05,-7.69053657e-05,-0.199266176,0.590018816,1.6227938,3.45685736,1.73536476
9.0950854e-05,-8.03953856e-05,-0.193992928,0.59146025,1.60332523,3.4568842,1.73536473
9.0951854e-05,-8.36283323e-05,-0.188100592,0.593058282,1.58427895,3.45691108,1.7353647
9.0952854e-05,-8.65938683e-05,-0.181608022,0.594807799,1.56571586,3.45693821,1.73536466
9.0953854e-05,-8.92825108e-05,-0.174535977,0.596703207,1.5476953,3.45696579,1.73536463
9.0954854e-05,-9.16856627e-05,-0.166907051,0.598738452,1.53027489,3.45699399,1.7353646
9.0955854e-05,-9.37956396e-05,-0.158745606,0.600907033,1.51351031,3.45702296,1.73536457
9.0956854e-05,-9.56056946e-05,-0.150077692,0.60320203,1.49745516,3.45705278,1.73536454
9.0957854e-05,-9.71100398e-05,-0.140930962,0.605616121,1.48216076,3.45708354,1.7353645
9.0958854e-05,-9.83038651e-05,-0.131334588,0.608141606,1.46767602,3.45711528,1.73536447
9.0959854e-05,-9.91833529e-05,-0.121319168,0.610770434,1.45404724,3.45714801,1.73536444
9.0960854e-05,-9.9745691e-05,-0.110916627,0.613494223,1.44131798,3.45718174,1.73536441
9.0961854e-05,-9.99890813e-05,-0.100160118,0.616304293,1.42952895,3.45721638,1.73536439
9.0962854e-05,-9.99127455e-05,-0.0890839178,0.61919169,1.41871783,3.45725182,1.73536436
9.0963854e-05,-9.95169277e-05,-0.077723317,0.622147214,1.40891918,3.45728798,1.73536433
9.0964854e-05,-9.88028935e-05,-0.0661145109,0.625161447,1.40016433,3.45732474,1.7353643
9.0965854e-05,-9.77729263e-05,-0.0542944843,0.628224786,1.39248127,3.45736192,1.73536427
9.0966854e-05,-9.64303194e-05,-0.042300895,0.631327472,1.38589456,3.45739935,1.73536425
9.0967854e-05,-9.47793658e-05,-0.0301719551,0.634459619,1.38042525,3.45743683,1.73536422
9.0968854e-05,-9.28253449e-05,-0.0179463105,0.637611247,1.37609083,3.45747413,1.73536419
9.0969854e-05,-9.05745047e-05,-0.0056629192,0.640772313,1.37290515,3.45751103,1.73536417
9.0970854e-05,-8.80340425e-05,0.00663907144,0.643932742,1.37087841,3.45754726,1.73536414
9.0971854e-05,-8.52120818e-05,0.0189204485,0.64708246,1.37001707,3.45758258,1.73536412
9.0972854e-05,-8.21176461e-05,0.0311420574,0.650211426,1.3703239,3.4576167,1.7353641
9.0973854e-05,-7.87606302e-05,0.043264925,0.65330966,1.3717979,3.45764937,1.73536407
9.0974854e-05,-7.51517685e-05,0.0552503838,0.656367281,1.37443437,3.4576803,1.73536405
9.0975854e-05,-7.13026007e-05,0.0670601935,0.659374533,1.37822488,3.45770921,1.73536403
9.0976854e-05,-6.72254351e-05,0.0786566627,0.662321818,1.3831573,3.45773584,1.735364
9.0977854e-05,-6.29333087e-05,0.0900027684,0.665199726,1.38921588,3.45775991,1.73536398
9.0978854e-05,-5.84399461e-05,0.101062274,0.667999064,1.39638124,3.45778117,1.73536396
9.0979854e-05,-5.37597154e-05,0.111799842,0.67071089,1.40463047,3.45779937,1.73536394
9.0980854e-05,-4.8907582e-05,0.122181153,0.673326533,1.4139372,3.45781427,1.73536392
9.0981854e-05,-4.38990613e-05,0.132173008,0.675837629,1.42427167,3.45782566,1.7353639
9.0982854e-05,-3.87501685e-05,0.141743438,0.678236144,1.43560086,3.45783335,1.73536388
9.0983854e-05,-3.34773678e-05,0.150861807,0.680514398,1.44788853,3.45783715,1.73536386
9.0984854e-05,-2.80975195e-05,0.15949891,0.682665093,1.46109541,3.45783693,1.73536384
9.0985854e-05,-2.26278263e-05,0.167627064,0.684681336,1.47517928,3.45783256,1.73536383
9.0986854e-05,-1.70857781e-05,0.175220203,0.686556659,1.4900951,3.45782396,1.73536381
9.0987854e-05,-1.14890963e-05,0.182253958,0.688285043,1.5057952,3.45781105,1.73536379
9.0988854e-05,-5.85567682e-06,0.188705736,0.689860934,1.52222938,3.45779383,1.73536377
9.0989854e-05,-2.03533177e-07,0.194554797,0.691279264,1.5393451,3.4577723,1.73536376
9.0990854e-05,5.44926129e-06,0.199782318,0.692535468,1.55708766,3.45774652,1.73536374
9.0991854e-05,1.10846311e-05,0.204371457,0.693625495,1.57540031,3.45771657,1.73536372
9.0992854e-05,1.66845567e-05,0.208307407,0.694545827,1.59422453,3.45768258,1.7353637
9.0993854e-05,2.22311315e-05,0.211577447,0.695293484,1.61350013,3.45764473,1.73536369
9.0994854e-05,2.77066198e-05,0.214170982,0.695866041,1.6331655,3.45760323,1.73536367
9.0995854e-05,3.30935132e-05,0.216079581,0.696261631,1.65315775,3.45755832,1.73536365
9.0996854e-05,3.83745864e-05,0.217297003,0.696478955,1.67341299,3.4575103,1.73536364
9.0997854e-05,4.35329526e-05,0.217819221,0.696517282,1.69386645,3.45745951,1.73536362
9.0998854e-05,4.85521175e-05,0.217644438,0.696376458,1.71445275,3.45740631,1.73536361
9.0999854e-05,5.34160316e-05,0.216773088,0.696056901,1.73510608,3.45735111,1.73536359
9.1000854e-05,5.8109142e-05,0.215207846,0.695559605,1.75576042,3.45729435,1.73536357
9.1001854e-05,6.26164421e-05,0.212953611,0.694886133,1.77634972,3.45723652,1.73536356
9.1002854e-05,6.69235192e-05,0.210017499,0.694038615,1.79680818,3.4571781,1.73536354
9.1003854e-05,7.1016601e-05,0.206408816,0.693019741,1.81707039,3.45711964,1.73536352
9.1004854e-05,7.48825994e-05,0.202139035,0.691832751,1.83707157,3.45706167,1.7353635
9.1005854e-05,7.85091525e-05,0.197221754,0.690481429,1.85674778,3.45700476,1.73536349
9.1006854e-05,8.18846639e-05,0.191672658,0.688970084,1.87603613,3.45694912,1.73536347
9.1007854e-05,8.49983401e-05,0.185509469,0.687303546,1.89487494,3.4568948,1.73536345
9.1008854e-05,8.78402247e-05,0.178751885,0.68548714,1.913204,3.45684191,1.73536343
9.1009854e-05,9.04012305e-05,0.171421523,0.683526679,1.9309647,3.45679059,1.73536342
9.1010854e-05,9.26731685e-05,0.163541846,0.681428436,1.94810027,3.45674096,1.7353634
9.1011854e-05,9.46487738e-05,0.15513809,0.679199133,1.96455592,3.45669312,1.73536338
9.1012854e-05,9.63217292e-05,0.146237179,0.676845912,1.98027905,3.45664718,1.73536336
9.1013854e-05,9.76866853e-05,0.136867644,0.674376315,1.99521939,3.45660326,1.73536334
9.1014854e-05,9.87392775e-05,0.127059526,0.671798261,2.00932918,3.45656143,1.73536332
9.1015854e-05,9.947614e-05,0.116844281,0.669120018,2.02256331,3.45652179,1.7353633
9.1016854e-05,9.98949165e-05,0.106254676,0.666350176,2.03487947,3.45648441,1.73536328
9.1017854e-05,9.99942681e-05,0.0953246884,0.663497623,2.0462383,3.45644936,1.73536326
9.1018854e-05,9.9773877e-05,0.084089389,0.66057151,2.05660347,3.45641672,1.73536323
9.1019854e-05,9.92344479e-05,0.0725848324,0.657581229,2.06594184,3.45638652,1.73536321
9.1020854e-05,9.83777058e-05,0.0608479387,0.654536375,2.07422358,3.45635882,1.73536319
9.1021854e-05,9.72063901e-05,0.0489163741,0.651446719,2.08142219,3.45633364,1.73536317
9.1022854e-05,9.57242463e-05,0.0368284287,0.648322176,2.08751466,3.45631103,1.73536314
9.1023854e-05,9.39360137e-05,0.024622892,0.645172773,2.09248153,3.45629099,1.73536312
9.1024854e-05,9.18474104e-05,0.0123389274,0.642008614,2.0963069,3.45627353,1.73536309
9.1025854e-05,8.94651148e-05,1.59452091e-05,0.638839851,2.09897855,3.45625866,1.73536307
9.1026854e-05,8.67967447e-05,-0.0123065252,0.635676649,2.10048795,3.45624638,1.73536304
9.1027854e-05,8.38508325e-05,-0.0245889634,0.632529152,2.10083025,3.45623666,1.73536301
9.1028854e-05,8.0636798e-05,-0.0367919858,0.629407451,2.10000437,3.45622948,1.73536299
9.1029854e-05,7.71649184e-05,-0.0488764728,0.626321556,2.09801295,3.45622481,1.73536296
9.1030854e-05,7.34462955e-05,-0.0608036955,0.623281354,2.09486236,3.45622262,1.73536293
9.1031854e-05,6.94928201e-05,-0.0725354403,0.620296586,2.09056266,3.45622285,1.7353629
9.1032854e-05,6.53171336e-05,-0.0840341323,0.617376812,2.0851276,3.45622545,1.73536288
9.1033854e-05,6.09325885e-05,-0.0952629562,0.614531379,2.07857456,3.45623036,1.73536285
9.1034854e-05,5.63532047e-05,-0.106185975,0.611769394,2.07092448,3.45623751,1.73536282
9.1035854e-05,5.15936253e-05,-0.116768243,0.609099693,2.06220183,3.45624683,1.73536279
9.1036854e-05,4.66690696e-05,-0.126975923,0.60653081,2.05243448,3.45625823,1.73536276
9.1037854e-05,4.15952845e-05,-0.136776388,0.604070958,2.04165367,3.45627164,1.73536273
9.1038854e-05,3.63884938e-05,-0.14613833,0.601727993,2.02989385,3.45628696,1.73536269
9.1039854e-05,3.10653469e-05,-0.155031859,0.599509394,2.01719263,3.45630408,1.73536266
9.1040854e-05,2.56428652e-05,-0.163428595,0.597422242,2.0035906,3.45632292,1.73536263
9.1041854e-05,2.01383876e-05,-0.171301762,0.595473189,1.98913125,3.45634336,1.7353626
9.1042854e-05,1.45695153e-05,-0.17862627,0.593668446,1.97386081,3.4563653,1.73536257
9.1043854e-05,8.9540553e-06,-0.185378796,0.592013759,1.95782808,3.45638861,1.73536253
9.1044854e-05,3.30996376e-06,-0.191537855,0.590514391,1.94108434,3.45641318,1.7353625
9.1045854e-05,-2.34471175e-06,-0.197083871,0.589175105,1.9236831,3.45643889,1.73536247
9.1046854e-05,-7.99188979e-06,-0.201999232,0.588000152,1.90568,3.45646562,1.73536243
9.1047854e-05,-1.36135129e-05,-0.206268353,0.586993255,1.88713259,3.45649322,1.7353624
9.1048854e-05,-1.91916053e-05,-0.209877716,0.586157599,1.86810016,3.45652159,1.73536236
9.1049854e-05,-2.47083304e-05,-0.212815918,0.585495822,1.84864356,3.45655057,1.73536233
9.1050854e-05,-3.01460479e-05,-0.215073701,0.585010003,1.82882498,3.45658004,1.7353623
9.1051854e-05,-3.54873701e-05,-0.216643983,0.584701662,1.8087078,3.45660987,1.73536226
9.1052854e-05,-4.07152175e-05,-0.217521877,0.584571748,1.78835631,3.45663991,1.73536223
9.1053854e-05,-4.58128736e-05,-0.217704707,0.584620646,1.76783558,3.45667004,1.73536219
9.1054854e-05,-5.07640379e-05,-0.217192011,0.584848165,1.74721121,3.45670011,1.73536216
9.1055854e-05,-5.55528786e-05,-0.215985545,0.585253551,1.72654914,3.45672999,1.73536213
9.1056854e-05,-6.01640829e-05,-0.214089276,0.585835478,1.70591542,3.45675954,1.73536209
9.1057854e-05,-6.4582906e-05,-0.211509363,0.586592061,1.68537602,3.45678863,1.73536206
9.1058854e-05,-6.8795218e-05,-0.208254143,0.58752086,1.66499659,3.45681713,1.73536202
9.1059854e-05,-7.27875498e-05,-0.204334096,0.588618887,1.64484229,3.4568449,1.73536199
9.1060854e-05,-7.65471354e-05,-0.199761816,0.589882615,1.62497755,3.45687203,1.73536196
9.1061854e-05,-8.00619531e-05,-0.19455197,0.591307993,1.60546587,3.45689887,1.73536192
9.1062854e-05,-8.33207639e-05,-0.188721245,0.592890455,1.58636964,3.45692572,1.73536189
9.1063854e-05,-8.63131474e-05,-0.182288302,0.594624939,1.5677499,3.45695279,1.73536186
9.1064854e-05,-8.90295351e-05,-0.175273708,0.596505899,1.54966619,3.4569803,1.73536183
9.1065854e-05,-9.1461241e-05,-0.167699878,0.598527326,1.5321763,3.45700841,1.73536179
9.1066854e-05,-9.36004896e-05,-0.159590998,0.600682763,1.51533616,3.45703727,1.73536176
9.1067854e-05,-9.54404403e-05,-0.15097295,0.602965332,1.49919961,3.45706698,1.73536173
9.1068854e-05,-9.69752097e-05,-0.14187323,0.60536775,1.48381823,3.45709761,1.7353617
9.1069854e-05,-9.81998902e-05,-0.132320862,0.607882354,1.46924119,3.45712923,1.73536167
9.1070854e-05,-9.91105657e-05,-0.122346304,0.610501126,1.4555151,3.45716183,1.73536164
9.1071854e-05,-9.97043243e-05,-0.11198135,0.613215719,1.44268383,3.45719543,1.73536161
9.1072854e-05,-9.99792673e-05,-0.101259035,0.616017481,1.43078841,3.45722996,1.73536158
9.1073854e-05,-9.99345157e-05,-0.0902135273,0.618897483,1.41986687,3.4572653,1.73536155
9.1074854e-05,-9.95702124e-05,-0.0788800197,0.621846549,1.40995412,3.45730137,1.73536152
9.1075854e-05,-9.88875224e-05,-0.0672946215,0.624855283,1.40108185,3.45733805,1.7353615
9.1076854e-05,-9.78886287e-05,-0.055494243,0.627914099,1.39327842,3.45737517,1.73536147
9.1077854e-05,-9.65767253e-05,-0.0435164792,0.631013251,1.38656879,3.45741257,1.73536144
9.1078854e-05,-9.49560072e-05,-0.0313994917,0.634142865,1.38097439,3.45745004,1.73536142
9.1079854e-05,-9.30316568e-05,-0.0191818878,0.63729297,1.37651312,3.45748736,1.73536139
9.1080854e-05,-9.08098274e-05,-0.00690259976,0.640453527,1.37319924,3.45752429,1.73536136
9.1081854e-05,-8.82976237e-05,0.00539923899,0.643614463,1.37104333,3.45756059,1.73536134
9.1082854e-05,-8.55030786e-05,0.0176844167,0.646765703,1.3700523,3.45759601,1.73536131
9.1083854e-05,-8.24351279e-05,0.0299137673,0.649897201,1.37022931,3.45763027,1.73536129
9.1084854e-05,-7.91035819e-05,0.0420482941,0.652998969,1.37157379,3.45766309,1.73536127
9.1085854e-05,-7.55190934e-05,0.0540492932,0.656061115,1.37408145,3.45769421,1.73536124
9.1086854e-05,-7.16931244e-05,0.0658784761,0.659073869,1.37774426,3.45772335,1.73536122
9.1087854e-05,-6.76379087e-05,0.0774980907,0.662027616,1.38255052,3.45775023,1.7353612
9.1088854e-05,-6.33664133e-05,0.0888710414,0.664912925,1.38848486,3.45777458,1.73536118
9.1089854e-05,-5.88922969e-05,0.0999610068,0.667720582,1.39552831,3.45779615,1.73536116
9.1090854e-05,-5.42298658e-05,0.110732555,0.670441615,1.40365835,3.45781468,1.73536114
9.1091854e-05,-4.93940288e-05,0.121151258,0.673067327,1.41284899,3.45782995,1.73536112
9.1092854e-05,-4.4400249e-05,0.131183799,0.675589321,1.42307084,3.45784173,1.7353611
9.1093854e-05,-3.92644944e-05,0.140798081,0.677999528,1.43429123,3.45784982,1.73536108
9.1094854e-05,-3.40031874e-05,0.149963329,0.680290232,1.44647429,3.45785405,1.73536106
9.1095854e-05,-2.86331514e-05,0.158650189,0.682454096,1.45958107,3.45785427,1.73536104
9.1096854e-05,-2.31715577e-05,0.166830822,0.684484184,1.47356967,3.45785036,1.73536102
9.1097854e-05,-1.76358704e-05,0.174478994,0.686373985,1.48839536,3.45784221,1.735361
9.1098854e-05,-1.20437905e-05,0.181570162,0.688117433,1.50401075,3.45782977,1.73536098
9.1099854e-05,-6.41319927e-06,0.18808155,0.689708928,1.52036592,3.45781302,1.73536097
9.1100854e-05,-7.62101112e-07,0.193992229,0.69114335,1.53740858,3.45779196,1.73536095
9.1101854e-05,4.89143395e-06,0.199283179,0.692416084,1.55508425,3.45776663,1.73536093
9.1102854e-05,1.05293281e-05,0.203937356,0.693523027,1.57333642,3.45773713,1.73536092
9.1103854e-05,1.61335536e-05,0.207939746,0.694460605,1.59210674,3.45770358,1.7353609
9.1104854e-05,2.16861903e-05,0.211277416,0.695225785,1.61133521,3.45766614,1.73536088
9.1105854e-05,2.71694829e-05,0.213939554,0.695816084,1.63096035,3.45762502,1.73536087
9.1106854e-05,3.25658982e-05,0.215917509,0.69622958,1.65091942,3.45758047,1.73536085
9.1107854e-05,3.78581805e-05,0.217204819,0.696464916,1.67114862,3.45753278,1.73536083
9.1108854e-05,4.3029407e-05,0.217797235,0.696521304,1.69158328,3.45748227,1.73536082
9.1109854e-05,4.80630423e-05,0.217692731,0.69639853,1.71215807,3.45742932,1.7353608
9.1110854e-05,5.29429907e-05,0.21689152,0.696096957,1.73280721,3.45737432,1.73536078
9.1111854e-05,5.7653648e-05,0.215396048,0.695617519,1.75346469,3.45731771,1.73536077
9.1112854e-05,6.21799515e-05,0.213210991,0.694961722,1.77406448,3.45725997,1.73536075
9.1113854e-05,6.65074277e-05,0.210343243,0.69413164,1.79454071,3.4572016,1.73536073
9.1114854e-05,7.06222392e-05,0.206801891,0.693129906,1.81482794,3.45714312,1.73536072
9.1115854e-05,7.45112282e-05,0.202598189,0.691959706,1.8348613,3.45708507,1.7353607
9.1116854e-05,7.81619594e-05,0.197745524,0.690624768,1.85457675,3.45702804,1.73536068
9.1117854e-05,8.15627591e-05,0.192259374,0.689129351,1.87391126,3.45697227,1.73536066
9.1118854e-05,8.47027529e-05,0.186157255,0.687478231,1.89280302,3.45691781,1.73536065
9.1119854e-05,8.75719004e-05,0.17945867,0.685676685,1.91119164,3.45686477,1.73536063
9.1120854e-05,9.0161027e-05,0.172185046,0.683730477,1.92901833,3.45681328,1.73536061
9.1121854e-05,9.24618539e-05,0.164359662,0.681645835,1.9462261,3.45676347,1.73536059
9.1122854e-05,9.44670238e-05,0.156007579,0.679429436,1.96275994,3.45671544,1.73536057
9.1123854e-05,9.6170125e-05,0.147155556,0.677088381,1.97856699,3.4566693,1.73536055
9.1124854e-05,9.75657116e-05,0.137831964,0.674630174,1.99359671,3.45662517,1.73536053
9.1125854e-05,9.86493211e-05,0.128066697,0.672062695,2.00780106,3.45658312,1.73536051
9.1126854e-05,9.94174886e-05,0.117891072,0.669394178,2.02113463,3.45654325,1.73536049
9.1127854e-05,9.98677577e-05,0.10733773,0.666633184,2.03355479,3.45650564,1.73536047
9.1128854e-05,9.99986887e-05,0.0964405293,0.66378857,2.04502183,3.45647035,1.73536045
9.1129854e-05,9.98098628e-05,0.0852344365,0.660869464,2.0554991,3.45643745,1.73536043
9.1130854e-05,9.93018839e-05,0.0737554119,0.657885232,2.0649531,3.456407,1.73536041
9.1131854e-05,9.84763764e-05,0.0620402936,0.654845452,2.07335361,3.45637904,1.73536038
9.1132854e-05,9.73359797e-05,0.0501266778,0.651759878,2.08067377,3.45635361,1.73536036
9.1133854e-05,9.58843406e-05,0.0380527972,0.648638412,2.08689018,3.45633073,1.73536034
9.1134854e-05,9.41261008e-05,0.0258573964,0.645491072,2.09198296,3.45631043,1.73536031
9.1135854e-05,9.20668823e-05,0.0135796068,0.642327954,2.09593584,3.45629271,1.73536029
9.1136854e-05,8.97132699e-05,0.00125881929,0.639159208,2.09873617,3.45627758,1.73536026
9.1137854e-05,8.70727894e-05,-0.0110654431,0.635994998,2.10037501,3.45626503,1.73536024
9.1138854e-05,8.41538841e-05,-0.0233536534,0.632845473,2.10084711,3.45625504,1.73536021
9.1139854e-05,8.09658875e-05,-0.0355664086,0.62972073,2.10015097,3.45624761,1.73536018
9.1140854e-05,7.75189936e-05,-0.047664557,0.626630787,2.09828881,3.45624268,1.73536016
9.1141854e-05,7.38242241e-05,-0.0596093246,0.623585548,2.09526658,3.45624024,1.73536013
9.1142854e-05,6.98933936e-05,-0.0713624407,0.620594768,2.09109395,3.45624022,1.7353601
9.1143854e-05,6.57390713e-05,-0.0828862604,0.617668027,2.08578425,3.45624258,1.73536007
9.1144854e-05,6.1374541e-05,-0.0941438868,0.614814695,2.07935446,3.45624725,1.73536004
9.1145854e-05,5.68137589e-05,-0.105099289,0.612043904,2.07182513,3.45625418,1.73536001
9.1146854e-05,5.20713085e-05,-0.115717417,0.609364518,2.06322034,3.45626328,1.73535998
9.1147854e-05,4.71623544e-05,-0.125964316,0.606785105,2.05356759,3.45627447,1.73535995
9.1148854e-05,4.21025935e-05,-0.135807233,0.60431391,2.04289774,3.45628768,1.73535992
9.1149854e-05,3.69082049e-05,-0.145214723,0.601958825,2.0312449,3.4563028,1.73535989
9.1150854e-05,3.15957982e-05,-0.154156747,0.599727371,2.01864632,3.45631975,1.73535986
9.1151854e-05,2.61823606e-05,-0.16260477,0.597626667,2.00514229,3.45633841,1.73535983
9.1152854e-05,2.06852019e-05,-0.170531852,0.595663412,1.99077596,3.45635869,1.73535979
9.1153854e-05,1.51219e-05,-0.177912727,0.59384386,1.97559328,3.45638048,1.73535976
9.1154854e-05,9.51024419e-06,-0.184723891,0.592173806,1.95964277,3.45640365,1.73535973
9.1155854e-05,3.86817833e-06,-0.190943672,0.590658562,1.94297542,3.4564281,1.7353597
9.1156854e-05,-1.78625647e-06,-0.196552297,0.589302942,1.92564453,3.4564537,1.73535966
9.1157854e-05,-7.43497951e-06,-0.201531956,0.58811125,1.90770549,3.45648032,1.73535963
9.1158854e-05,-1.30599284e-05,-0.205866854,0.587087262,1.88921566,3.45650784,1.7353596
9.1159854e-05,-1.86431167e-05,-0.209543266,0.586234218,1.87023414,3.45653613,1.73535956
9.1160854e-05,-2.41666916e-05,-0.212549572,0.585554811,1.85082162,3.45656505,1.73535953
9.1161854e-05,-2.96129909e-05,-0.214876296,0.585051178,1.83104016,3.45659447,1.73535949
9.1162854e-05,-3.49645993e-05,-0.216516138,0.584724893,1.81095299,3.45662427,1.73535946
9.1163854e-05,-4.02044046e-05,-0.217463987,0.584576966,1.79062434,3.45665429,1.73535943
9.1164854e-05,-4.53156519e-05,-0.217716944,0.584607836,1.77011918,3.45668441,1.73535939
9.1165854e-05,-5.02819974e-05,-0.217274324,0.584817373,1.74950308,3.45671449,1.73535936
9.1166854e-05,-5.50875607e-05,-0.21613766,0.585204876,1.72884193,3.45674439,1.73535932
9.1167854e-05,-5.97169754e-05,-0.214310696,0.585769079,1.7082018,3.45677397,1.73535929
9.1168854e-05,-6.41554385e-05,-0.211799371,0.586508154,1.68764867,3.45680311,1.73535925
9.1169854e-05,-6.83887576e-05,-0.208611803,0.587419714,1.66724824,3.45683167,1.73535922
9.1170854e-05,-7.24033961e-05,-0.204758258,0.588500827,1.64706573,3.45685951,1.73535919
9.1171854e-05,-7.61865168e-05,-0.200251119,0.589748021,1.62716566,3.45688669,1.73535915
9.1172854e-05,-7.97260227e-05,-0.195104845,0.591157295,1.60761165,3.45691353,1.73535912
9.1173854e-05,-8.30105958e-05,-0.189335922,0.592724137,1.58846622,3.45694035,1.73535909
9.1174854e-05,-8.60297335e-05,-0.182962814,0.594443532,1.56979057,3.45696738,1.73535906
9.1175854e-05,-8.87737816e-05,-0.176005899,0.596309982,1.5516444,3.45699481,1.73535902
9.1176854e-05,-9.12339657e-05,-0.16848741,0.598317525,1.53408574,3.45702283,1.73535899
9.1177854e-05,-9.34024192e-05,-0.160431356,0.600459749,1.51717071,3.45705158,1.73535896
9.1178854e-05,-9.52722082e-05,-0.151863452,0.602729816,1.50095339,3.45708117,1.73535893
9.1179854e-05,-9.68373539e-05,-0.142811036,0.605120483,1.48548562,3.45711169,1.7353589
9.1180854e-05,-9.80928514e-05,-0.133302981,0.607624125,1.47081686,3.45714317,1.73535887
9.1181854e-05,-9.90346863e-05,-0.123369604,0.610232759,1.456994,3.45717565,1.73535884
9.1182854e-05,-9.96598468e-05,-0.11304257,0.612938069,1.44406123,3.45720913,1.73535881
9.1183854e-05,-9.9966334e-05,-0.102354793,0.615731432,1.4320599,3.45724355,1.73535878
9.1184854e-05,-9.99531679e-05,-0.0913403308,0.618603948,1.42102837,3.45727878,1.73535875
9.1185854e-05,-9.96203905e-05,-0.0800342788,0.621546462,1.4110019,3.45731476,1.73535872
