frequency_hz,ant_to_out_db
9227626,-38.0434
9228688,-37.9930
9229751,-37.9427
9230814,-37.8925
9231877,-37.8424
9232939,-37.7925
9234002,-37.7427
9235066,-37.6931
9236129,-37.6435
9237192,-37.5941
9238256,-37.5448
9239320,-37.4957
9240383,-37.4466
9241447,-37.3977
9242511,-37.3489
9243575,-37.3002
9244640,-37.2517
9245704,-37.2032
9246769,-37.1549
9247833,-37.1067
9248898,-37.0586
9249963,-37.0106
9251028,-36.9628
9252093,-36.9150
9253158,-36.8674
9254224,-36.8198
9255289,-36.7724
9256355,-36.7251
9257420,-36.6779
9258486,-36.6307
9259552,-36.5837
9260618,-36.5368
9261685,-36.4900
9262751,-36.4434
9263817,-36.3968
9264884,-36.3503
9265951,-36.3039
9267018,-36.2576
9268085,-36.2114
9269152,-36.1653
9270219,-36.1193
9271286,-36.0734
9272354,-36.0276
9273421,-35.9819
9274489,-35.9362
9275557,-35.8907
9276625,-35.8453
9277693,-35.7999
9278761,-35.7547
9279829,-35.7095
9280898,-35.6644
9281966,-35.6194
9283035,-35.5745
9284104,-35.5297
9285173,-35.4850
9286242,-35.4403
9287311,-35.3958
9288380,-35.3513
9289450,-35.3069
9290519,-35.2626
9291589,-35.2184
9292659,-35.1742
9293729,-35.1302
9294799,-35.0862
9295869,-35.0423
9296939,-34.9984
9298010,-34.9547
9299080,-34.9110
9300151,-34.8674
9301222,-34.8239
9302292,-34.7805
9303363,-34.7371
9304435,-34.6938
9305506,-34.6506
9306577,-34.6075
9307649,-34.5644
9308720,-34.5214
9309792,-34.4785
9310864,-34.4356
9311936,-34.3928
9313008,-34.3501
9314080,-34.3075
9315153,-34.2649
9316225,-34.2224
9317298,-34.1800
9318371,-34.1376
9319444,-34.0953
9320517,-34.0531
9321590,-34.0109
9322663,-33.9688
9323736,-33.9268
9324810,-33.8848
9325884,-33.8429
9326957,-33.8010
9328031,-33.7593
9329105,-33.7176
9330179,-33.6759
9331253,-33.6343
9332328,-33.5928
9333402,-33.5513
9334477,-33.5099
9335552,-33.4686
9336627,-33.4273
9337702,-33.3861
9338777,-33.3449
9339852,-33.3038
9340927,-33.2628
9342003,-33.2218
9343078,-33.1808
9344154,-33.1400
9345230,-33.0992
9346306,-33.0584
9347382,-33.0177
9348458,-32.9771
9349534,-32.9365
9350611,-32.8959
9351688,-32.8555
9352764,-32.8151
9353841,-32.7747
9354918,-32.7344
9355995,-32.6941
9357072,-32.6539
9358150,-32.6138
9359227,-32.5737
9360305,-32.5336
9361382,-32.4937
9362460,-32.4537
9363538,-32.4138
9364616,-32.3740
9365694,-32.3342
9366773,-32.2945
9367851,-32.2548
9368930,-32.2152
9370009,-32.1756
9371087,-32.1361
9372166,-32.0966
9373245,-32.0572
9374325,-32.0178
9375404,-31.9785
9376483,-31.9392
9377563,-31.9000
9378643,-31.8608
9379722,-31.8217
9380802,-31.7826
9381882,-31.7436
9382963,-31.7046
9384043,-31.6657
9385123,-31.6268
9386204,-31.5880
9387285,-31.5492
