time_s,pto_emitter_v,crystal_q89_3_drain_v
6.011197956430e-05,1.542619745141e+00,7.743009560590e+00
6.011397956430e-05,1.526124425397e+00,7.742811851838e+00
6.011597956430e-05,1.510385623861e+00,7.742633438970e+00
6.011797956430e-05,1.495471818754e+00,7.742475786395e+00
6.011997956430e-05,1.481447898805e+00,7.742340119147e+00
6.012197956430e-05,1.468374880927e+00,7.742227417370e+00
6.012397956430e-05,1.456309644738e+00,7.742138414341e+00
6.012597956430e-05,1.445304685078e+00,7.742073597936e+00
6.012797956430e-05,1.435407883616e+00,7.742033215313e+00
6.012997956430e-05,1.426662300513e+00,7.742017280589e+00
6.013197956430e-05,1.419105987077e+00,7.742025585201e+00
6.013397956430e-05,1.412771820201e+00,7.742057710618e+00
6.013597956430e-05,1.407687359319e+00,7.742113043000e+00
6.013797956430e-05,1.403874726501e+00,7.742190789402e+00
6.013997956430e-05,1.401350510194e+00,7.742289995044e+00
6.014197956430e-05,1.400125693054e+00,7.742409561197e+00
6.014397956430e-05,1.400205604161e+00,7.742548263177e+00
6.014597956430e-05,1.401589895826e+00,7.742704768005e+00
6.014797956430e-05,1.404272545111e+00,7.742877651241e+00
6.014997956430e-05,1.408241880033e+00,7.743065412601e+00
6.015197956430e-05,1.413480630344e+00,7.743266489977e+00
6.015397956430e-05,1.419966002675e+00,7.743479271585e+00
6.015597956430e-05,1.427669779710e+00,7.743702106028e+00
6.015797956430e-05,1.436558442952e+00,7.743933310196e+00
6.015997956430e-05,1.446593318567e+00,7.744171175018e+00
6.016197956430e-05,1.457730745641e+00,7.744413969241e+00
6.016397956430e-05,1.469922266153e+00,7.744659941497e+00
6.016597956430e-05,1.483114835808e+00,7.744907321109e+00
6.016797956430e-05,1.497251054830e+00,7.745154318127e+00
6.016997956430e-05,1.512269417701e+00,7.745399123241e+00
6.017197956430e-05,1.528104580770e+00,7.745639908246e+00
6.017397956430e-05,1.544687646555e+00,7.745874827774e+00
6.017597956430e-05,1.561946463513e+00,7.746102022969e+00
6.017797956430e-05,1.579805939961e+00,7.746319627747e+00
6.017997956430e-05,1.598188370798e+00,7.746525778142e+00
6.018197956430e-05,1.617013775592e+00,7.746718625086e+00
6.018397956430e-05,1.636200246568e+00,7.746896350785e+00
6.018597956430e-05,1.655664304982e+00,7.747057188620e+00
6.018797956430e-05,1.675321264328e+00,7.747199446273e+00
6.018997956430e-05,1.695085598807e+00,7.747321531553e+00
6.019197956430e-05,1.714871315438e+00,7.747421980185e+00
6.019397956430e-05,1.734592328208e+00,7.747499484648e+00
6.019597956430e-05,1.754162832627e+00,7.747552923032e+00
6.019797956430e-05,1.773497679052e+00,7.747581386826e+00
6.019997956430e-05,1.792512743169e+00,7.747584206523e+00
6.020197956430e-05,1.811125292012e+00,7.747560974017e+00
6.020397956430e-05,1.829254343922e+00,7.747511560856e+00
6.020597956430e-05,1.846821020900e+00,7.747436131598e+00
6.020797956430e-05,1.863748891789e+00,7.747335151696e+00
6.020997956430e-05,1.879964304828e+00,7.747209389570e+00
6.021197956430e-05,1.895396708098e+00,7.747059912726e+00
6.021397956430e-05,1.909978956492e+00,7.746888078016e+00
6.021597956430e-05,1.923647603857e+00,7.746695516305e+00
6.021797956430e-05,1.936343179041e+00,7.746484112015e+00
6.021997956430e-05,1.948010444649e+00,7.746255978093e+00
6.022197956430e-05,1.958598637377e+00,7.746013427119e+00
6.022397956430e-05,1.968061688875e+00,7.745758939273e+00
6.022597956430e-05,1.976358426191e+00,7.745495127956e+00
6.022797956430e-05,1.983452750909e+00,7.745224703845e+00
6.022997956430e-05,1.989313796210e+00,7.744950438137e+00
6.023197956430e-05,1.993916061173e+00,7.744675125725e+00
6.023397956430e-05,1.997239521723e+00,7.744401550714e+00
6.023597956430e-05,1.999269717760e+00,7.744132451411e+00
6.023797956430e-05,1.999997816068e+00,7.743870474137e+00
6.023997956430e-05,1.999420648754e+00,7.743618157369e+00
6.024197956430e-05,1.997540727023e+00,7.743377908753e+00
6.024397956430e-05,1.994366230259e+00,7.743151964120e+00
6.024597956430e-05,1.989910970435e+00,7.742942371255e+00
6.024797956430e-05,1.984194332016e+00,7.742750971077e+00
6.024997956430e-05,1.977241187623e+00,7.742579382405e+00
6.025197956430e-05,1.969081789809e+00,7.742428990354e+00
6.025397956430e-05,1.959751639439e+00,7.742300938398e+00
6.025597956430e-05,1.949291331224e+00,7.742196124061e+00
6.025797956430e-05,1.937746377096e+00,7.742115198109e+00
6.025997956430e-05,1.925167008194e+00,7.742058567129e+00
6.026197956430e-05,1.911607956309e+00,7.742026399245e+00
6.026397956430e-05,1.897128215752e+00,7.742018632733e+00
6.026597956430e-05,1.881790786672e+00,7.742034987214e+00
6.026797956430e-05,1.865662400953e+00,7.742074977063e+00
6.026997956430e-05,1.848813231864e+00,7.742137926636e+00
6.027197956430e-05,1.831316588741e+00,7.742222986885e+00
6.027397956430e-05,1.813248598029e+00,7.742329152882e+00
6.027597956430e-05,1.794687872057e+00,7.742455281802e+00
6.027797956430e-05,1.775715167005e+00,7.742600110851e+00
6.027997956430e-05,1.756413031539e+00,7.742762274701e+00
6.028197956430e-05,1.736865447650e+00,7.742940321959e+00
6.028397956430e-05,1.717157465255e+00,7.743132730285e+00
6.028597956430e-05,1.697374832151e+00,7.743337919816e+00
6.028797956430e-05,1.677603620935e+00,7.743554264630e+00
6.028997956430e-05,1.657929854508e+00,7.743780102086e+00
6.029197956430e-05,1.638439131795e+00,7.744013740002e+00
6.029397956430e-05,1.619216255315e+00,7.744253461716e+00
6.029597956430e-05,1.600344862211e+00,7.744497529254e+00
6.029797956430e-05,1.581907060348e+00,7.744744184923e+00
6.029997956430e-05,1.563983071073e+00,7.744991651791e+00
6.030197956430e-05,1.546650880179e+00,7.745238133608e+00
6.030397956430e-05,1.529985898590e+00,7.745481814820e+00
6.030597956430e-05,1.514060634260e+00,7.745720861378e+00
6.030797956430e-05,1.498944376692e+00,7.745953423037e+00
6.030997956430e-05,1.484702895472e+00,7.746177637828e+00
6.031197956430e-05,1.471398154102e+00,7.746391639295e+00
6.031397956430e-05,1.459088040408e+00,7.746593566946e+00
6.031597956430e-05,1.447826114676e+00,7.746781580230e+00
6.031797956430e-05,1.437661376610e+00,7.746953876097e+00
6.031997956430e-05,1.428638052142e+00,7.747108710018e+00
6.032197956430e-05,1.420795401010e+00,7.747244420074e+00
6.032397956430e-05,1.414167545938e+00,7.747359453530e+00
6.032597956430e-05,1.408783324173e+00,7.747452395069e+00
6.032797956430e-05,1.404666162019e+00,7.747521995761e+00
6.032997956430e-05,1.401833972906e+00,7.747567201684e+00
6.033197956430e-05,1.400299079455e+00,7.747587181099e+00
6.033397956430e-05,1.400068159859e+00,7.747581349105e+00
6.033597956430e-05,1.401142218831e+00,7.747549388747e+00
6.033797956430e-05,1.403516583230e+00,7.747491267718e+00
6.033997956430e-05,1.407180922391e+00,7.747407249951e+00
6.034197956430e-05,1.412119293080e+00,7.747297901600e+00
6.034397956430e-05,1.418310208856e+00,7.747164091141e+00
6.034597956430e-05,1.425726733556e+00,7.747006983526e+00
6.034797956430e-05,1.434336598498e+00,7.746828028558e+00
6.034997956430e-05,1.444102342871e+00,7.746628943799e+00
6.035197956430e-05,1.454981476734e+00,7.746411692535e+00
6.035397956430e-05,1.466926665875e+00,7.746178457390e+00
6.035597956430e-05,1.479885937768e+00,7.745931610317e+00
6.035797956430e-05,1.493802907695e+00,7.745673679704e+00
6.035997956430e-05,1.508617024074e+00,7.745407315400e+00
6.036197956430e-05,1.524263831912e+00,7.745135252418e+00
6.036397956430e-05,1.540675253247e+00,7.744860274089e+00
6.036597956430e-05,1.557779883344e+00,7.744585175351e+00
6.036797956430e-05,1.575503301377e+00,7.744312726853e+00
6.036997956430e-05,1.593768394223e+00,7.744045640436e+00
6.037197956430e-05,1.612495691977e+00,7.743786536534e+00
6.037397956430e-05,1.631603713721e+00,7.743537913937e+00
6.037597956430e-05,1.651009322034e+00,7.743302122298e+00
6.037797956430e-05,1.670628084726e+00,7.743081337690e+00
6.037997956430e-05,1.690374642185e+00,7.742877541479e+00
6.038197956430e-05,1.710163078779e+00,7.742692502667e+00
6.038397956430e-05,1.729907296659e+00,7.742527763847e+00
6.038597956430e-05,1.749521390371e+00,7.742384630812e+00
6.038797956430e-05,1.768920020620e+00,7.742264165818e+00
6.038997956430e-05,1.788018785573e+00,7.742167184453e+00
6.039197956430e-05,1.806734588089e+00,7.742094255969e+00
6.039397956430e-05,1.824985997262e+00,7.742045706931e+00
6.039597956430e-05,1.842693602723e+00,7.742021627931e+00
6.039797956430e-05,1.859780360151e+00,7.742021883104e+00
6.039997956430e-05,1.876171926480e+00,7.742046122101e+00
6.040197956430e-05,1.891796983364e+00,7.742093794163e+00
6.040397956430e-05,1.906587547476e+00,7.742164163862e+00
6.040597956430e-05,1.920479266299e+00,7.742256328081e+00
6.040797956430e-05,1.933411698115e+00,7.742369233754e+00
6.040997956430e-05,1.945328574985e+00,7.742501695888e+00
6.041197956430e-05,1.956178047567e+00,7.742652415390e+00
6.041397956430e-05,1.965912910706e+00,7.742819996232e+00
6.041597956430e-05,1.974490808818e+00,7.743002961519e+00
6.041797956430e-05,1.981874420180e+00,7.743199768083e+00
6.041997956430e-05,1.988031619311e+00,7.743408819279e+00
6.042197956430e-05,1.992935616749e+00,7.743628475764e+00
6.042397956430e-05,1.996565075607e+00,7.743857064119e+00
6.042597956430e-05,1.998904204411e+00,7.744092883305e+00
6.042797956430e-05,1.999942825805e+00,7.744334209072e+00
6.042997956430e-05,1.999676420834e+00,7.744579296560e+00
6.043197956430e-05,1.998106148603e+00,7.744826381595e+00
6.043397956430e-05,1.995238841238e+00,7.745073680923e+00
6.043597956430e-05,1.991086974153e+00,7.745319394455e+00
6.043797956430e-05,1.985668611780e+00,7.745561705294e+00
6.043997956430e-05,1.979007328963e+00,7.745798761470e+00
6.044197956430e-05,1.971132108391e+00,7.746028702763e+00
6.044397956430e-05,1.962077214497e+00,7.746249674108e+00
6.044597956430e-05,1.951882044373e+00,7.746459809735e+00
6.044797956430e-05,1.940590956358e+00,7.746657254141e+00
6.044997956430e-05,1.928253077041e+00,7.746840177270e+00
6.045197956430e-05,1.914922087511e+00,7.747006793248e+00
6.045397956430e-05,1.900655989799e+00,7.747155382485e+00
6.045597956430e-05,1.885516854512e+00,7.747284316659e+00
6.045797956430e-05,1.869570550773e+00,7.747392085941e+00
6.045997956430e-05,1.852886459628e+00,7.747477327578e+00
6.046197956430e-05,1.835537172174e+00,7.747538854861e+00
6.046397956430e-05,1.817598173722e+00,7.747575685374e+00
6.046597956430e-05,1.799147515366e+00,7.747587067441e+00
6.046797956430e-05,1.780265474392e+00,7.747572503689e+00
6.046997956430e-05,1.761034204994e+00,7.747531770772e+00
6.047197956430e-05,1.741537380831e+00,7.747464934423e+00
6.047397956430e-05,1.721859830967e+00,7.747372359208e+00
6.047597956430e-05,1.702087170792e+00,7.747254712563e+00
6.047797956430e-05,1.682305429510e+00,7.747112962898e+00
6.047997956430e-05,1.662600675837e+00,7.746948371791e+00
6.048197956430e-05,1.643058643522e+00,7.746762480490e+00
6.048397956430e-05,1.623764358328e+00,7.746557091111e+00
6.048597956430e-05,1.604801768090e+00,7.746334243079e+00
6.048797956430e-05,1.586253377465e+00,7.746096185446e+00
6.048997956430e-05,1.568199888964e+00,7.745845345848e+00
6.049197956430e-05,1.550719851818e+00,7.745584296827e+00
6.049397956430e-05,1.533889320219e+00,7.745315720344e+00
6.049597956430e-05,1.517781522414e+00,7.745042371225e+00
6.049797956430e-05,1.502466542097e+00,7.744767040293e+00
6.049997956430e-05,1.488011013477e+00,7.744492517875e+00
6.050197956430e-05,1.474477831361e+00,7.744221562323e+00
6.050397956430e-05,1.461925877500e+00,7.743956862503e+00
6.050597956430e-05,1.450409764407e+00,7.743700987667e+00
6.050797956430e-05,1.439979597735e+00,7.743456385046e+00
6.050997956430e-05,1.430680758272e+00,7.743225358313e+00
6.051197956430e-05,1.422553704501e+00,7.743010020505e+00
6.051397956430e-05,1.415633796556e+00,7.742812283757e+00
6.051597956430e-05,1.409951142384e+00,7.742633842831e+00
6.051797956430e-05,1.405530466743e+00,7.742476162281e+00
6.051997956430e-05,1.402391003625e+00,7.742340467288e+00
6.052197956430e-05,1.400546412573e+00,7.742227738130e+00
6.052397956430e-05,1.400004719252e+00,7.742138708212e+00
6.052597956430e-05,1.400768280523e+00,7.742073865519e+00
6.052797956430e-05,1.402833774195e+00,7.742033457307e+00
6.052997956430e-05,1.406192213475e+00,7.742017497772e+00
6.053197956430e-05,1.410828986074e+00,7.742025778412e+00
6.053397956430e-05,1.416723917778e+00,7.742057880738e+00
6.053597956430e-05,1.423851360227e+00,7.742113190938e+00
6.053797956430e-05,1.432180302512e+00,7.742190916072e+00
6.053997956430e-05,1.441674506094e+00,7.742290101351e+00
6.054197956430e-05,1.452292662481e+00,7.742409648018e+00
6.054397956430e-05,1.463988572955e+00,7.742548331351e+00
6.054597956430e-05,1.476711349579e+00,7.742704818317e+00
6.054797956430e-05,1.490405636607e+00,7.742877684411e+00
6.054997956430e-05,1.505011851332e+00,7.743065429273e+00
6.055197956430e-05,1.520466443324e+00,7.743266490717e+00
6.055397956430e-05,1.536702170936e+00,7.743479256868e+00
6.055597956430e-05,1.553648393861e+00,7.743702076240e+00
6.055797956430e-05,1.571231380491e+00,7.743933265628e+00
6.055997956430e-05,1.589374628707e+00,7.744171115870e+00
6.056197956430e-05,1.607999198741e+00,7.744413895617e+00
6.056397956430e-05,1.627024056633e+00,7.744659853416e+00
6.056597956430e-05,1.646366426804e+00,7.744907218504e+00
6.056797956430e-05,1.665942152204e+00,7.745154200855e+00
6.056997956430e-05,1.685666060477e+00,7.745398991088e+00
6.057197956430e-05,1.705452334532e+00,7.745639760943e+00
6.057397956430e-05,1.725214885932e+00,7.745874665002e+00
6.057597956430e-05,1.744867729453e+00,7.746101844377e+00
6.057797956430e-05,1.764325357204e+00,7.746319432967e+00
6.057997956430e-05,1.783503110659e+00,7.746525566807e+00
6.058197956430e-05,1.802317549004e+00,7.746718396847e+00
6.058397956430e-05,1.820686812176e+00,7.746896105333e+00
6.058597956430e-05,1.838530977035e+00,7.747056925703e+00
6.058797956430e-05,1.855772405100e+00,7.747199165718e+00
6.058997956430e-05,1.872336080346e+00,7.747321233286e+00
6.059197956430e-05,1.888149935595e+00,7.747421664246e+00
6.059397956430e-05,1.903145166075e+00,7.747499151206e+00
6.059597956430e-05,1.917256528781e+00,7.747552572397e+00
6.059797956430e-05,1.930422626345e+00,7.747581019454e+00
6.059997956430e-05,1.942586174166e+00,7.747583823022e+00
6.060197956430e-05,1.953694249658e+00,7.747560575138e+00
6.060397956430e-05,1.963698522504e+00,7.747511147490e+00
6.060597956430e-05,1.972555464944e+00,7.747435704757e+00
6.060797956430e-05,1.980226541155e+00,7.747334712498e+00
6.060997956430e-05,1.986678374920e+00,7.747208939211e+00
6.061197956430e-05,1.991882894845e+00,7.747059452454e+00
6.061397956430e-05,1.995817456497e+00,7.746887609096e+00
6.061597956430e-05,1.998464940923e+00,7.746695039992e+00
6.061797956430e-05,1.999813829138e+00,7.746483629512e+00
6.061997956430e-05,1.999858252242e+00,7.746255490526e+00
6.062197956430e-05,1.998598016953e+00,7.746012935500e+00
6.062397956430e-05,1.996038606450e+00,7.745758444478e+00
6.062597956430e-05,1.992191156517e+00,7.745494630701e+00
6.062797956430e-05,1.987072407089e+00,7.745224204672e+00
6.062997956430e-05,1.980704629420e+00,7.744949937406e+00
6.063197956430e-05,1.973115529183e+00,7.744674623614e+00
6.063397956430e-05,1.964338125924e+00,7.744401047225e+00
6.063597956430e-05,1.954410609396e+00,7.744131946382e+00
6.063797956430e-05,1.943376173402e+00,7.743869967257e+00
6.063997956430e-05,1.931282827856e+00,7.743617648207e+00
6.064197956430e-05,1.918183189904e+00,7.743377396790e+00
6.064397956430e-05,1.904134254982e+00,7.743151448779e+00
6.064597956430e-05,1.889197148843e+00,7.742941851927e+00
6.064797956430e-05,1.873436861597e+00,7.742750447153e+00
6.064997956430e-05,1.856921964947e+00,7.742578853299e+00
6.065197956430e-05,1.839724313838e+00,7.742428455531e+00
6.065397956430e-05,1.821918733824e+00,7.742300397396e+00
6.065597956430e-05,1.803582695509e+00,7.742195576503e+00
6.065797956430e-05,1.784795977475e+00,7.742114643721e+00
6.065997956430e-05,1.765640319173e+00,7.742058005744e+00
6.066197956430e-05,1.746199065284e+00,7.742025830807e+00
6.066397956430e-05,1.726556803094e+00,7.742018057301e+00
6.066597956430e-05,1.706798994455e+00,7.742034404953e+00
6.066797956430e-05,1.687011603955e+00,7.742074388244e+00
6.066997956430e-05,1.667280724889e+00,7.742137331622e+00
6.067197956430e-05,1.647692204677e+00,7.742222386126e+00
6.067397956430e-05,1.628331271344e+00,7.742328546900e+00
6.067597956430e-05,1.609282162708e+00,7.742454671183e+00
6.067797956430e-05,1.590627759860e+00,7.742599496231e+00
6.067997956430e-05,1.572449226560e+00,7.742761656758e+00
6.068197956430e-05,1.554825656100e+00,7.742939701398e+00
6.068397956430e-05,1.537833727172e+00,7.743132107834e+00
6.068597956430e-05,1.521547370252e+00,7.743337296213e+00
6.068797956430e-05,1.506037445928e+00,7.743553640618e+00
6.068997956430e-05,1.491371436593e+00,7.743779478406e+00
6.069197956430e-05,1.477613152840e+00,7.744013117388e+00
6.069397956430e-05,1.464822455820e+00,7.744252840890e+00
6.069597956430e-05,1.453054996794e+00,7.744496910922e+00
6.069797956430e-05,1.442361975003e+00,7.744743570384e+00
6.069997956430e-05,1.432789914895e+00,7.744991041698e+00
6.070197956430e-05,1.424380463713e+00,7.745237530003e+00
6.070397956430e-05,1.417170210280e+00,7.745481224915e+00
6.070597956430e-05,1.411190525811e+00,7.745720283337e+00
6.070797956430e-05,1.406467427418e+00,7.745952850380e+00
6.070997956430e-05,1.403021464910e+00,7.746177071128e+00
6.071197956430e-05,1.400867631384e+00,7.746391079073e+00
6.071397956430e-05,1.400015297991e+00,7.746593013672e+00
6.071597956430e-05,1.400468173164e+00,7.746781034322e+00
6.071797956430e-05,1.402224286479e+00,7.746953337916e+00
6.071997956430e-05,1.405275997234e+00,7.747108179874e+00
6.072197956430e-05,1.409610027688e+00,7.747243898223e+00
6.072397956430e-05,1.415207520834e+00,7.747358940176e+00
6.072597956430e-05,1.422044122443e+00,7.747451890371e+00
6.072797956430e-05,1.430090087029e+00,7.747521499842e+00
6.072997956430e-05,1.439310407267e+00,7.747566714635e+00
6.073197956430e-05,1.449664966307e+00,7.747586702997e+00
6.073397956430e-05,1.461108712323e+00,7.747580880020e+00
6.073597956430e-05,1.473591854524e+00,7.747548928766e+00
6.073797956430e-05,1.487060079793e+00,7.747490816956e+00
6.073997956430e-05,1.501454788999e+00,7.747406808574e+00
6.074197956430e-05,1.516713351955e+00,7.747297469838e+00
6.074397956430e-05,1.532769379920e+00,7.747163669313e+00
6.074597956430e-05,1.549553014448e+00,7.747006572053e+00
6.074797956430e-05,1.566991231335e+00,7.746827627979e+00
6.074997956430e-05,1.585008158346e+00,7.746628554781e+00
6.075197956430e-05,1.603525405325e+00,7.746411315886e+00
6.075397956430e-05,1.622462405267e+00,7.746178094057e+00
6.075597956430e-05,1.641736764855e+00,7.745931261389e+00
6.075797956430e-05,1.661264622947e+00,7.745673346398e+00
6.075997956430e-05,1.680961015454e+00,7.745406999054e+00
6.076197956430e-05,1.700740245003e+00,7.745134954465e+00
6.076397956430e-05,1.720516253808e+00,7.744859996034e+00
6.076597956430e-05,1.740202998094e+00,7.744584918740e+00
6.076797956430e-05,1.759714822469e+00,7.744312493238e+00
6.076997956430e-05,1.778966832602e+00,7.744045431337e+00
6.077197956430e-05,1.797875264594e+00,7.743786353404e+00
6.077397956430e-05,1.816357849425e+00,7.743537758123e+00
6.077597956430e-05,1.834334170902e+00,7.743301995007e+00
6.077797956430e-05,1.851726015538e+00,7.743081239959e+00
6.077997956430e-05,1.868457712862e+00,7.742877474149e+00
6.078197956430e-05,1.884456464645e+00,7.742692466364e+00
6.078397956430e-05,1.899652661644e+00,7.742527758970e+00
6.078597956430e-05,1.913980186466e+00,7.742384657526e+00
6.078797956430e-05,1.927376701239e+00,7.742264224059e+00
6.078997956430e-05,1.939783918838e+00,7.742167273931e+00
6.079197956430e-05,1.951147856488e+00,7.742094376187e+00
6.079397956430e-05,1.961419070638e+00,7.742045857198e+00
6.079597956430e-05,1.970552872088e+00,7.742021807391e+00
6.079797956430e-05,1.978509520424e+00,7.742022090755e+00
6.079997956430e-05,1.985254396929e+00,7.742046356831e+00
6.080197956430e-05,1.990758155205e+00,7.742094054770e+00
6.080397956430e-05,1.994996848855e+00,7.742164449088e+00
6.080597956430e-05,1.997952035676e+00,7.742256636639e+00
6.080797956430e-05,1.999610857895e+00,7.742369564353e+00
6.080997956430e-05,1.999966098113e+00,7.742502047257e+00
6.081197956430e-05,1.999016210709e+00,7.742652786303e+00
6.081397956430e-05,1.996765328566e+00,7.742820385520e+00
6.081597956430e-05,1.993223245084e+00,7.743003368093e+00
6.081797956430e-05,1.988405371576e+00,7.743200190941e+00
6.081997956430e-05,1.982332670209e+00,7.743409257519e+00
6.082197956430e-05,1.975031562804e+00,7.743628928588e+00
6.082397956430e-05,1.966533815873e+00,7.743857530840e+00
6.082597956430e-05,1.956876402408e+00,7.744093363344e+00
6.082797956430e-05,1.946101341016e+00,7.744334701962e+00
6.082997956430e-05,1.934255513095e+00,7.744579801937e+00
6.083197956430e-05,1.921390458859e+00,7.744826899072e+00
6.083397956430e-05,1.907562153093e+00,7.745074209944e+00
6.083597956430e-05,1.892830761610e+00,7.745319931792e+00
6.083797956430e-05,1.877260379471e+00,7.745562242715e+00
6.083997956430e-05,1.860918752118e+00,7.745799302903e+00
6.084197956430e-05,1.843876980618e+00,7.746029257588e+00
6.084397956430e-05,1.826209212304e+00,7.746250242384e+00
6.084597956430e-05,1.807992318172e+00,7.746460391546e+00
6.084797956430e-05,1.789305558418e+00,7.746657849589e+00
6.084997956430e-05,1.770230237585e+00,7.746840786442e+00
6.085197956430e-05,1.750849350810e+00,7.747007416207e+00
6.085397956430e-05,1.731247222727e+00,7.747156019242e+00
6.085597956430e-05,1.711509140568e+00,7.747284967160e+00
6.085797956430e-05,1.691720983093e+00,7.747392750043e+00
6.085997956430e-05,1.671968846934e+00,7.747478005037e+00
6.086197956430e-05,1.652338671997e+00,7.747539545313e+00
6.086397956430e-05,1.632915867547e+00,7.747576388327e+00
6.086597956430e-05,1.613784940595e+00,7.747587782264e+00
6.086797956430e-05,1.595029128218e+00,7.747573229610e+00
6.086997956430e-05,1.576730035401e+00,7.747532506873e+00
6.087197956430e-05,1.558967279978e+00,7.747465679646e+00
6.087397956430e-05,1.541818146227e+00,7.747373112362e+00
6.087597956430e-05,1.525357248606e+00,7.747255472333e+00
6.087797956430e-05,1.509656207116e+00,7.747113727859e+00
6.087997956430e-05,1.494783335686e+00,7.746949140425e+00
6.088197956430e-05,1.480803344947e+00,7.746763251204e+00
6.088397956430e-05,1.467777060679e+00,7.746557862262e+00
6.088597956430e-05,1.455761159166e+00,7.746335012989e+00
6.088797956430e-05,1.444807920598e+00,7.746096952436e+00
6.088997956430e-05,1.434965001609e+00,7.745846108252e+00
6.089197956430e-05,1.426275227922e+00,7.745585053027e+00
6.089397956430e-05,1.418776408022e+00,7.745316468787e+00
6.089597956430e-05,1.412501168654e+00,7.745043110450e+00
6.089797956430e-05,1.407476812863e+00,7.744767768951e+00
6.089997956430e-05,1.403725201204e+00,7.744493235664e+00
6.090197956430e-05,1.401262656630e+00,7.744222268112e+00
6.090397956430e-05,1.400099893467e+00,7.743957554412e+00
6.090597956430e-05,1.400241970801e+00,7.743701664978e+00
6.090797956430e-05,1.401688270466e+00,7.743457047213e+00
6.090997956430e-05,1.404432499731e+00,7.743226004982e+00
6.091197956430e-05,1.408462718683e+00,7.743010651516e+00
6.091397956430e-05,1.413761392174e+00,7.742812899117e+00
6.091597956430e-05,1.420305466113e+00,7.742634442704e+00
6.091797956430e-05,1.428066467779e+00,7.742476746972e+00
6.091997956430e-05,1.437010629696e+00,7.742341037228e+00
6.092197956430e-05,1.447099036558e+00,7.742228293845e+00
6.092397956430e-05,1.458287794542e+00,7.742139250309e+00
6.092597956430e-05,1.470528222290e+00,7.742074394657e+00
6.092797956430e-05,1.483767062717e+00,7.742033974177e+00
6.092997956430e-05,1.497946714725e+00,7.742018003069e+00
6.093197956430e-05,1.513005483824e+00,7.742026272821e+00
6.093397956430e-05,1.528877850559e+00,7.742058364909e+00
6.093597956430e-05,1.545494755576e+00,7.742113665471e+00
6.093797956430e-05,1.562783900102e+00,7.742191381500e+00
6.093997956430e-05,1.580670060501e+00,7.742290558132e+00
6.094197956430e-05,1.599075415573e+00,7.742410096523e+00
6.094397956430e-05,1.617919885143e+00,7.742548771860e+00
6.094597956430e-05,1.637121478487e+00,7.742705251010e+00
6.094797956430e-05,1.656596651065e+00,7.742878109374e+00
6.094997956430e-05,1.676260668015e+00,7.743065846493e+00
6.095197956430e-05,1.696027972831e+00,7.743266900087e+00
6.095397956430e-05,1.715812559607e+00,7.743479658188e+00
6.095597956430e-05,1.735528347247e+00,7.743702469228e+00
6.095797956430e-05,1.755089553995e+00,7.743933649919e+00
6.095997956430e-05,1.774411070661e+00,7.744171491028e+00
6.096197956430e-05,1.793408830928e+00,7.744414261141e+00
6.096397956430e-05,1.812000177116e+00,7.744660208750e+00
6.096597956430e-05,1.830104219821e+00,7.744907563042e+00
6.096797956430e-05,1.847642189853e+00,7.745154533954e+00
6.096997956430e-05,1.864537780958e+00,7.745399316912e+00
6.097197956430e-05,1.880717481821e+00,7.745640089749e+00
6.097397956430e-05,1.896110895905e+00,7.745874990503e+00
6.097597956430e-05,1.910651047742e+00,7.746102154138e+00
6.097797956430e-05,1.924274674335e+00,7.746319726455e+00
6.097997956430e-05,1.936922500417e+00,7.746525843511e+00
6.098197956430e-05,1.948539496343e+00,7.746718656299e+00
6.098397956430e-05,1.959075117528e+00,7.746896347130e+00
6.098597956430e-05,1.968483524359e+00,7.747057149513e+00
6.098797956430e-05,1.976723781636e+00,7.747199371305e+00
6.098997956430e-05,1.983760036684e+00,7.747321420509e+00
6.099197956430e-05,1.989561675340e+00,7.747421833078e+00
6.099397956430e-05,1.994103455155e+00,7.747499301724e+00
6.099597956430e-05,1.997365615223e+00,7.747552704794e+00
6.099797956430e-05,1.999333962155e+00,7.747581134025e+00
6.099997956430e-05,1.999999931837e+00,7.747583920156e+00
6.100197956430e-05,1.999360626690e+00,7.747560655301e+00
6.100397956430e-05,1.997418828278e+00,7.747511211210e+00
6.100597956430e-05,1.994182985204e+00,7.747435752594e+00
6.100797956430e-05,1.989667176354e+00,7.747334745026e+00
6.100997956430e-05,1.983891049637e+00,7.747208956984e+00
6.101197956430e-05,1.976879736502e+00,7.747059455985e+00
6.101397956430e-05,1.968663742591e+00,7.746887598823e+00
6.101597956430e-05,1.959278815012e+00,7.746695016265e+00
6.101797956430e-05,1.948765786807e+00,7.746483592563e+00
6.101997956430e-05,1.937170399291e+00,7.746255440461e+00
6.102197956430e-05,1.924543103031e+00,7.746012872284e+00
6.102397956430e-05,1.910938838349e+00,7.745758367937e+00
6.102597956430e-05,1.896416796271e+00,7.745494540517e+00
6.102797956430e-05,1.881040160998e+00,7.745224100402e+00
6.102997956430e-05,1.864875834995e+00,7.744949818487e+00
6.103197956430e-05,1.847994147905e+00,7.744674489388e+00
6.103397956430e-05,1.830468550549e+00,7.744400895203e+00
6.103597956430e-05,1.812375295347e+00,7.744131770499e+00
6.103797956430e-05,1.793793104552e+00,7.743869769031e+00
6.103997956430e-05,1.774802827736e+00,7.743617432698e+00
