time_s,u89_1_pin1_v,u89_1_pin4_v,u89_1_signal_diff_v,u89_1_pin8_v,u89_1_pin10_v,u89_1_carrier_diff_v,u89_1_pin6_v,u89_1_pin12_v,u89_1_output_diff_v
8.638597956435e-05,6.793386813219e+00,6.783302279928e+00,1.008453329153e-02,1.003860834352e+01,1.001841603962e+01,2.019230390042e-02,1.271281947190e+01,1.276888267983e+01,-5.606320792930e-02
8.638797956435e-05,6.784984344194e+00,6.783306904864e+00,1.677439330678e-03,1.003697475812e+01,1.001848272927e+01,1.849202885354e-02,1.271840278391e+01,1.276720193082e+01,-4.879914690500e-02
8.638997956435e-05,6.776590677789e+00,6.783310450378e+00,-6.719772588398e-03,1.003520241181e+01,1.001854117010e+01,1.666124171061e-02,1.272508527385e+01,1.276566603576e+01,-4.058076190823e-02
8.639197956435e-05,6.768242606250e+00,6.783312871559e+00,-1.507026530905e-02,1.003330854940e+01,1.001859084074e+01,1.471770866360e-02,1.273269868846e+01,1.276431154695e+01,-3.161285849503e-02
8.639397956435e-05,6.759975860389e+00,6.783314132532e+00,-2.333827214365e-02,1.003131101368e+01,1.001863130252e+01,1.267971115461e-02,1.274105178293e+01,1.276316919403e+01,-2.211741110012e-02
8.639597956435e-05,6.751826685848e+00,6.783314206739e+00,-3.148752089078e-02,1.002922891554e+01,1.001866220350e+01,1.056671204285e-02,1.274993541903e+01,1.276226380980e+01,-1.232839077091e-02
8.639797956435e-05,6.743830034524e+00,6.783313077311e+00,-3.948304278694e-02,1.002708162675e+01,1.001868328170e+01,8.398345049550e-03,1.275912791907e+01,1.276161357839e+01,-2.485659324789e-03
8.639997956435e-05,6.736020992881e+00,6.783310737188e+00,-4.728974430697e-02,1.002488937876e+01,1.001869436727e+01,6.195011494571e-03,1.276840070253e+01,1.276123024343e+01,7.170459104369e-03
8.640197956435e-05,6.728433121055e+00,6.783307189308e+00,-5.487406825344e-02,1.002267231738e+01,1.001869538381e+01,3.976933572480e-03,1.277752392163e+01,1.276111866148e+01,1.640526015304e-02
8.640397956435e-05,6.721099749301e+00,6.783302446555e+00,-6.220269725391e-02,1.002045103705e+01,1.001868634857e+01,1.764688483680e-03,1.278627212586e+01,1.276127720546e+01,2.499492039589e-02
8.640597956435e-05,6.714052454793e+00,6.783296531766e+00,-6.924407697334e-02,1.001824569443e+01,1.001866737181e+01,-4.216773799186e-04,1.279442970115e+01,1.276169754048e+01,3.273216067325e-02
8.640797956435e-05,6.707322240919e+00,6.783289477506e+00,-7.596723658699e-02,1.001607648456e+01,1.001863865503e+01,-2.562170462030e-03,1.280179611769e+01,1.276236516566e+01,3.943095203218e-02
8.640997956435e-05,6.700938142900e+00,6.783281325892e+00,-8.234318299279e-02,1.001396281166e+01,1.001860048841e+01,-4.637676742201e-03,1.280819075559e+01,1.276325938360e+01,4.493137199808e-02
8.641197956435e-05,6.694928303359e+00,6.783272128200e+00,-8.834382484102e-02,1.001192371567e+01,1.001855324717e+01,-6.629531505649e-03,1.281345733923e+01,1.276435399364e+01,4.910334559910e-02
8.641397956435e-05,6.689318698759e+00,6.783261944506e+00,-9.394324574631e-02,1.000997710207e+01,1.001849738730e+01,-8.520285224130e-03,1.281746776383e+01,1.276561749959e+01,5.185026423854e-02
8.641597956435e-05,6.684134123418e+00,6.783250843129e+00,-9.911671971080e-02,1.000814013148e+01,1.001843344025e+01,-1.029330877452e-02,1.282012533667e+01,1.276701403035e+01,5.311130632277e-02
8.641797956435e-05,6.679397029478e+00,6.783238900111e+00,-1.038418706332e-01,1.000642851531e+01,1.001836200725e+01,-1.193349194439e-02,1.282136722901e+01,1.276850386743e+01,5.286336158138e-02
8.641997956435e-05,6.675128430367e+00,6.783226198507e+00,-1.080977681406e-01,1.000485688513e+01,1.001828375274e+01,-1.342686760478e-02,1.282116616046e+01,1.277004466589e+01,5.112149456994e-02
8.642197956435e-05,6.671346847638e+00,6.783212827724e+00,-1.118659800852e-01,1.000343816517e+01,1.001819939756e+01,-1.476123239603e-02,1.281953113893e+01,1.277159233318e+01,4.793880575084e-02
8.642397956435e-05,6.668069143844e+00,6.783198882689e+00,-1.151297388446e-01,1.000218393997e+01,1.001810971164e+01,-1.592577167237e-02,1.281650730164e+01,1.277310252542e+01,4.340477622007e-02
8.642597956435e-05,6.665309570170e+00,6.783184463085e+00,-1.178748929149e-01,1.000110391440e+01,1.001801550651e+01,-1.691159210899e-02,1.281217473543e+01,1.277453177436e+01,3.764296107723e-02
8.642797956435e-05,6.663080537803e+00,6.783169672443e+00,-1.200891346404e-01,1.000020629469e+01,1.001791762756e+01,-1.771133286987e-02,1.280664637583e+01,1.277583908232e+01,3.080729351096e-02
8.642997956435e-05,6.661391760844e+00,6.783154617314e+00,-1.217628564696e-01,9.999497340395e+00,1.001781694640e+01,-1.831960600212e-02,1.280006494265e+01,1.277698705207e+01,2.307789058116e-02
8.643197956435e-05,6.660250940267e+00,6.783139406322e+00,-1.228884660551e-01,9.998981902355e+00,1.001771435246e+01,-1.873245010655e-02,1.279259963017e+01,1.277794152066e+01,1.465810950686e-02
8.643397956435e-05,6.659663688002e+00,6.783124150638e+00,-1.234604626368e-01,9.998664855865e+00,1.001761076214e+01,-1.894590627280e-02,1.278443633805e+01,1.277867832669e+01,5.758011365460e-03
8.643597956435e-05,6.659630931832e+00,6.783108958448e+00,-1.234780266163e-01,9.998540191525e+00,1.001750706093e+01,-1.896686940089e-02,1.277578463298e+01,1.277918440505e+01,-3.399772076609e-03
8.643797956435e-05,6.660155600625e+00,6.783093939533e+00,-1.229383389076e-01,9.998615754373e+00,1.001740413837e+01,-1.878838399854e-02,1.276686458629e+01,1.277943355015e+01,-1.256896385340e-02
8.643997956435e-05,6.661233493970e+00,6.783079203545e+00,-1.218457095753e-01,9.998886088413e+00,1.001730290444e+01,-1.841681602659e-02,1.275789396688e+01,1.277942393505e+01,-2.152996817004e-02
8.644197956435e-05,6.662861337087e+00,6.783064855982e+00,-1.202035188941e-01,9.999347576049e+00,1.001720422327e+01,-1.785664722151e-02,1.274909455149e+01,1.277916682794e+01,-3.007227645858e-02
8.644397956435e-05,6.665031414309e+00,6.783051000909e+00,-1.180195866001e-01,9.999997012846e+00,1.001710894536e+01,-1.711193251381e-02,1.274067978879e+01,1.277866310821e+01,-3.798331942063e-02
8.644597956435e-05,6.667734840202e+00,6.783037738030e+00,-1.153028978280e-01,1.000082639778e+01,1.001701788847e+01,-1.619149069418e-02,1.273285163531e+01,1.277793400616e+01,-4.508237085132e-02
8.644797956435e-05,6.670959725194e+00,6.783025163396e+00,-1.120654382018e-01,1.000183031853e+01,1.001693183377e+01,-1.510151523877e-02,1.272579512300e+01,1.277699939810e+01,-5.120427510561e-02
8.644997956435e-05,6.674692128587e+00,6.783013367878e+00,-1.083212392909e-01,1.000299866707e+01,1.001685152206e+01,-1.385285498225e-02,1.271967386182e+01,1.277588743594e+01,-5.621357411808e-02
8.645197956435e-05,6.678915959332e+00,6.783002437241e+00,-1.040864779091e-01,1.000432344677e+01,1.001677764565e+01,-1.245419887930e-02,1.271462650591e+01,1.277462993693e+01,-6.000343102382e-02
8.645397956435e-05,6.683612645781e+00,6.782992451135e+00,-9.937980535343e-02,1.000579283691e+01,1.001671084616e+01,-1.091800924566e-02,1.271076344379e+01,1.277326159486e+01,-6.249815107188e-02
8.645597956435e-05,6.688762019558e+00,6.782983482905e+00,-9.422146334791e-02,1.000739649397e+01,1.001665170701e+01,-9.255213039850e-03,1.270816475421e+01,1.277182046729e+01,-6.365571307738e-02
8.645797956435e-05,6.694341314944e+00,6.782975598889e+00,-8.863428394474e-02,1.000912100506e+01,1.001660075119e+01,-7.479746125250e-03,1.270687845278e+01,1.277034498577e+01,-6.346653299171e-02
8.645997956435e-05,6.700326554597e+00,6.782968858109e+00,-8.264230351204e-02,1.001095394118e+01,1.001655843493e+01,-5.604493757421e-03,1.270691994598e+01,1.276887521907e+01,-6.195527309686e-02
8.646197956435e-05,6.706691235395e+00,6.782963311756e+00,-7.627207636084e-02,1.001288037581e+01,1.001652514545e+01,-3.644769638440e-03,1.270827186347e+01,1.276744995659e+01,-5.917809312021e-02
8.646397956435e-05,6.713407950231e+00,6.782959002849e+00,-6.955105261790e-02,1.001488602893e+01,1.001650119579e+01,-1.615166860910e-03,1.271088495950e+01,1.276610779939e+01,-5.522283989375e-02
8.646597956435e-05,6.720446952380e+00,6.782955965847e+00,-6.250901346695e-02,1.001695457061e+01,1.001648682284e+01,4.677477650912e-04,1.271467941312e+01,1.276488474926e+01,-5.020533613121e-02
8.646797956435e-05,6.727777868453e+00,6.782954226328e+00,-5.517635787505e-02,1.001907011880e+01,1.001648218342e+01,2.587935384401e-03,1.271954703916e+01,1.276381502652e+01,-4.426798735894e-02
8.646997956435e-05,6.735368245017e+00,6.782953800714e+00,-4.758555569711e-02,1.002121512936e+01,1.001648735287e+01,4.727776497200e-03,1.272535386522e+01,1.276292912846e+01,-3.757526323946e-02
8.647197956435e-05,6.743185271453e+00,6.782954696009e+00,-3.976942455614e-02,1.002337243485e+01,1.001650232256e+01,6.870112287821e-03,1.273194346099e+01,1.276225441077e+01,-3.031094978261e-02
8.647397956435e-05,6.751194365569e+00,6.782956909642e+00,-3.176254407247e-02,1.002552358259e+01,1.001652699947e+01,8.996583122260e-03,1.273914057036e+01,1.276181348703e+01,-2.267291667004e-02
8.647597956435e-05,6.759360859403e+00,6.782960429299e+00,-2.359956989627e-02,1.002765054518e+01,1.001656120520e+01,1.108933998103e-02,1.274675534290e+01,1.276162460848e+01,-1.486926558845e-02
8.647797956435e-05,6.767648654449e+00,6.782965232910e+00,-1.531657846025e-02,1.002973440744e+01,1.001660467684e+01,1.312973059722e-02,1.275458778365e+01,1.276170029756e+01,-7.112513908780e-03
8.647997956435e-05,6.776021842875e+00,6.782971288607e+00,-6.949445732669e-03,1.003175683885e+01,1.001665706773e+01,1.509977112299e-02,1.276243264510e+01,1.276204757655e+01,3.850685548112e-04
8.648197956435e-05,6.784443447622e+00,6.782978554875e+00,1.464892747858e-03,1.003369905524e+01,1.001671794975e+01,1.698110548748e-02,1.277008442059e+01,1.276266680727e+01,7.417613318731e-03
8.648397956435e-05,6.792876963052e+00,6.782986980671e+00,9.889982380792e-03,1.003554311414e+01,1.001678681585e+01,1.875629829068e-02,1.277734259275e+01,1.276355188416e+01,1.379070859673e-02
8.648597956435e-05,6.801285185765e+00,6.782996505760e+00,1.828868000565e-02,1.003727109253e+01,1.001686308398e+01,2.040800854169e-02,1.278401680898e+01,1.276468936446e+01,1.932744451264e-02
8.648797956435e-05,6.809631665793e+00,6.783007061023e+00,2.662460476970e-02,1.003886624356e+01,1.001694610131e+01,2.192014225263e-02,1.278993206503e+01,1.276605882710e+01,2.387323793019e-02
8.648997956435e-05,6.817879628102e+00,6.783018568988e+00,3.486105911439e-02,1.004031233951e+01,1.001703514968e+01,2.327718983081e-02,1.279493356401e+01,1.276763247049e+01,2.730109351910e-02
8.649197956435e-05,6.825993329976e+00,6.783030944345e+00,4.296238563115e-02,1.004159470905e+01,1.001712945153e+01,2.446525752028e-02,1.279889126872e+01,1.276937587487e+01,2.951539384489e-02
8.649397956435e-05,6.833937069588e+00,6.783044094668e+00,5.089297491972e-02,1.004269969676e+01,1.001722817672e+01,2.547152003643e-02,1.280170381588e+01,1.277124824148e+01,3.045557440861e-02
8.649597956435e-05,6.841676448207e+00,6.783057921133e+00,5.861852707342e-02,1.004361558324e+01,1.001733044987e+01,2.628513336354e-02,1.280330178033e+01,1.277320371073e+01,3.009806960060e-02
8.649797956435e-05,6.849177460231e+00,6.783072319415e+00,6.610514081538e-02,1.004433211321e+01,1.001743535847e+01,2.689675473312e-02,1.280364999331e+01,1.277519227336e+01,2.845771994984e-02
8.649997956435e-05,6.856407630473e+00,6.783087180300e+00,7.332045017340e-02,1.004484033085e+01,1.001754195932e+01,2.729837152733e-02,1.280275189216e+01,1.277715134605e+01,2.560054610626e-02
8.650197956435e-05,6.863344288684e+00,6.783102408183e+00,8.024188050054e-02,1.004514077793e+01,1.001764932504e+01,2.749145288757e-02,1.280062824194e+01,1.277904636152e+01,2.158188042187e-02
8.650397956435e-05,6.869936483018e+00,6.783117879838e+00,8.681860318036e-02,1.004521900683e+01,1.001775647567e+01,2.746253115326e-02,1.279735004906e+01,1.278083765605e+01,1.651239300649e-02
8.650597956435e-05,6.876169689101e+00,6.783133462567e+00,9.303622653398e-02,1.004507753994e+01,1.001786239534e+01,2.721514459436e-02,1.279303999952e+01,1.278243970639e+01,1.060029313706e-02
8.650797956435e-05,6.882008727800e+00,6.783149035207e+00,9.885969259236e-02,1.004471738791e+01,1.001796612078e+01,2.675126712635e-02,1.278783707099e+01,1.278381788504e+01,4.019185948049e-03
8.650997956435e-05,6.887441125385e+00,6.783164484311e+00,1.042766410746e-01,1.004414218751e+01,1.001806671041e+01,2.607547710735e-02,1.278190053174e+01,1.278493637290e+01,-3.035841164520e-03
8.651197956435e-05,6.892436659897e+00,6.783179708719e+00,1.092569511780e-01,1.004335909411e+01,1.001816326250e+01,2.519583161275e-02,1.277540524450e+01,1.278575543717e+01,-1.035019266487e-02
8.651397956435e-05,6.896970874674e+00,6.783194590466e+00,1.137762842081e-01,1.004237244305e+01,1.001825489845e+01,2.411754459038e-02,1.276854946365e+01,1.278626788564e+01,-1.771842199714e-02
8.651597956435e-05,6.901029549372e+00,6.783209023365e+00,1.178205260078e-01,1.004119346809e+01,1.001834077709e+01,2.285269100624e-02,1.276154121163e+01,1.278644685333e+01,-2.490564170409e-02
8.651797956435e-05,6.904589512753e+00,6.783222904020e+00,1.213666087322e-01,1.003983289204e+01,1.001842011977e+01,2.141277227348e-02,1.275459231028e+01,1.278628641954e+01,-3.169410925777e-02
8.651997956435e-05,6.907640672431e+00,6.783236134188e+00,1.244045382426e-01,1.003830405130e+01,1.001849220475e+01,1.981184654876e-02,1.274791351454e+01,1.278578843848e+01,-3.787492393850e-02
8.652197956435e-05,6.910165420954e+00,6.783248623094e+00,1.269167978596e-01,1.003662183718e+01,1.001855638065e+01,1.806545652788e-02,1.274170760407e+01,1.278496067711e+01,-4.325307303391e-02
8.652397956435e-05,6.912156873695e+00,6.783260285840e+00,1.288965878555e-01,1.003480248110e+01,1.001861207105e+01,1.619041005168e-02,1.273616438109e+01,1.278382139964e+01,-4.765701854549e-02
8.652597956435e-05,6.913603268929e+00,6.783271046281e+00,1.303322226482e-01,1.003286343593e+01,1.001865877926e+01,1.420465666816e-02,1.273145529854e+01,1.278239398083e+01,-5.093868228838e-02
8.652797956435e-05,6.914501429240e+00,6.783280835662e+00,1.312205935774e-01,1.003082346152e+01,1.001869609457e+01,1.212736695651e-02,1.272772908081e+01,1.278070910676e+01,-5.298002595466e-02
8.652997956435e-05,6.914845156678e+00,6.783289594613e+00,1.315555620650e-01,1.002870168020e+01,1.001872369418e+01,9.977986012261e-03,1.272510783199e+01,1.277880202060e+01,-5.369418860588e-02
8.653197956435e-05,6.914635444833e+00,6.783297272302e+00,1.313381725309e-01,1.002651855857e+01,1.001874134750e+01,7.777211074140e-03,1.272368400373e+01,1.277671252782e+01,-5.302852408906e-02
8.653397956435e-05,6.913871397191e+00,6.783303827678e+00,1.305675695131e-01,1.002429416923e+01,1.001874891671e+01,5.545252516061e-03,1.272351804789e+01,1.277448333120e+01,-5.096528330220e-02
8.653597956435e-05,6.912558415241e+00,6.783309228894e+00,1.292491863466e-01,1.002204979290e+01,1.001874635848e+01,3.303434412379e-03,1.272463700252e+01,1.277215957810e+01,-4.752257558546e-02
8.653797956435e-05,6.910700687994e+00,6.783313454047e+00,1.273872339472e-01,1.001980573576e+01,1.001873372323e+01,1.072012532090e-03,1.272703375050e+01,1.276978730965e+01,-4.275355915396e-02
8.653997956435e-05,6.908308072734e+00,6.783316490670e+00,1.249915820645e-01,1.001758323054e+01,1.001871115432e+01,-1.127923780199e-03,1.273066725804e+01,1.276741318406e+01,-3.674592601745e-02
8.654197956435e-05,6.905389627373e+00,6.783318336120e+00,1.220712912531e-01,1.001540208078e+01,1.001867888588e+01,-3.276805103070e-03,1.273546342357e+01,1.276508281410e+01,-2.961939052450e-02
8.654397956435e-05,6.901959574986e+00,6.783318997043e+00,1.186405779432e-01,1.001328265186e+01,1.001863723989e+01,-5.354588023261e-03,1.274131689587e+01,1.276284070110e+01,-2.152380523597e-02
8.654597956435e-05,6.898031591383e+00,6.783318489493e+00,1.147131018900e-01,1.001124350335e+01,1.001858662233e+01,-7.343118986380e-03,1.274809343079e+01,1.276072846658e+01,-1.263503578525e-02
8.654797956435e-05,6.893624071584e+00,6.783316838313e+00,1.103072332712e-01,1.000930335830e+01,1.001852751852e+01,-9.224160227539e-03,1.275563315975e+01,1.275878488411e+01,-3.151724364850e-03
8.654997956435e-05,6.888755008593e+00,6.783314077043e+00,1.054409315504e-01,1.000747881325e+01,1.001846048782e+01,-1.098167456716e-02,1.276375430875e+01,1.275704406509e+01,6.710243662459e-03
8.655197956435e-05,6.883446692601e+00,6.783310247197e+00,1.001364454041e-01,1.000578623655e+01,1.001838615738e+01,-1.259992083003e-02,1.277225771833e+01,1.275553553480e+01,1.672218353031e-02
8.655397956435e-05,6.877721079143e+00,6.783305397997e+00,9.441568114636e-02,1.000423960777e+01,1.001830521576e+01,-1.406560799253e-02,1.278093167888e+01,1.275428249321e+01,2.664918566488e-02
8.655597956435e-05,6.871604007086e+00,6.783299585546e+00,8.830442154033e-02,1.000285233182e+01,1.001821840551e+01,-1.536607369212e-02,1.278955737876e+01,1.275330200945e+01,3.625536930175e-02
8.655797956435e-05,6.865120986487e+00,6.783292872429e+00,8.182811405811e-02,1.000163524019e+01,1.001812651595e+01,-1.649127575415e-02,1.279791445287e+01,1.275260355235e+01,4.531090052179e-02
8.655997956435e-05,6.858300997379e+00,6.783285326813e+00,7.501567056597e-02,1.000059832545e+01,1.001803037512e+01,-1.743204966238e-02,1.280578686313e+01,1.275218947331e+01,5.359738981932e-02
8.656197956435e-05,6.851172645479e+00,6.783277021942e+00,6.789562353721e-02,9.999748922834e+00,1.001793084211e+01,-1.818191927470e-02,1.281296858007e+01,1.275205401798e+01,6.091456209448e-02
8.656397956435e-05,6.843767590070e+00,6.783268035207e+00,6.049955486313e-02,9.999093373618e+00,1.001782879886e+01,-1.873542524547e-02,1.281926924381e+01,1.275218425785e+01,6.708498595857e-02
8.656597956435e-05,6.836117026763e+00,6.783258447592e+00,5.285857917110e-02,9.998635391505e+00,1.001772514248e+01,-1.908975097081e-02,1.282451928342e+01,1.275255970582e+01,7.195957759955e-02
8.656797956435e-05,6.828254784365e+00,6.783248342748e+00,4.500644161634e-02,9.998377657609e+00,1.001762077721e+01,-1.924311959766e-02,1.282857465454e+01,1.275315373567e+01,7.542091886816e-02
8.656997956435e-05,6.820214101449e+00,6.783237806435e+00,3.697629501370e-02,9.998320360979e+00,1.001751660715e+01,-1.919624617556e-02,1.283132072391e+01,1.275393376133e+01,7.738696258483e-02
8.657197956435e-05,6.812030426497e+00,6.783226925646e+00,2.880350085087e-02,9.998462718628e+00,1.001741352878e+01,-1.895081015048e-02,1.283267548240e+01,1.275486302260e+01,7.781245980261e-02
8.657397956435e-05,6.803738460528e+00,6.783215788079e+00,2.052267244873e-02,9.998801667373e+00,1.001731242416e+01,-1.851075678663e-02,1.283259169756e+01,1.275590113900e+01,7.669055855064e-02
8.657597956435e-05,6.795374690631e+00,6.783204481340e+00,1.217020929138e-02,9.999333295367e+00,1.001721415420e+01,-1.788085883674e-02,1.283105823494e+01,1.275700603221e+01,7.405220273119e-02
8.657797956435e-05,6.786974675043e+00,6.783193092464e+00,3.781582578885e-03,1.000005165677e+01,1.001711955259e+01,-1.706789582162e-02,1.282810025452e+01,1.275813460270e+01,6.996565181478e-02
8.657997956435e-05,6.778575336861e+00,6.783181707203e+00,-4.606370342129e-03,1.000095010045e+01,1.001702941967e+01,-1.607931922383e-02,1.282377856269e+01,1.275924454891e+01,6.453401377989e-02
8.658197956435e-05,6.770212471178e+00,6.783170409608e+00,-1.295793843000e-02,1.000202018101e+01,1.001694451709e+01,-1.492433608071e-02,1.281818791282e+01,1.276029494677e+01,5.789296605395e-02
