frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3193164.223264217;0.3682163973389666;-12.020678904575437;4.470261320739552;7.918633981174851
3193899.561153868;0.38560757952904834;-12.005059792764719;4.470223337680276;7.920444034613493
3194635.06838082;0.40301399575526115;-11.989424526094474;4.4701853656668735;7.922253156182858
3195370.744984069;0.4204356178966471;-11.973773125909473;4.470147404691403;7.924061339114717
3196106.591002621;0.4378724171787557;-11.958105614198404;4.470109454746426;7.925868576630732
3196842.606475488;0.45532436412976324;-11.942422013629281;4.47007151582448;7.927674861934566
3197578.791441693;0.47279142860414575;-11.926722347530074;4.470033587918588;7.929480188215631
3198315.145940269;0.490273579678723;-11.911006639982986;4.469995671020594;7.931284548641118
3199051.670010256;0.5077707857854205;-11.895274915714545;4.469957765123528;7.933087936376435
3199788.363690704;0.5252830145938145;-11.879527200198973;4.469919870219691;7.934890344573098
3200525.227020671;0.5428102330567928;-11.863763519605275;4.4698819863019095;7.9366917663601555
3201262.260039225;0.5603524073646664;-11.847983900858859;4.469844113362488;7.938492194861037
3201999.462785444;0.5779095029558086;-11.832188371610716;4.469806251393955;7.94029162317257
3202736.835298412;0.5954814845252286;-11.816376960258083;4.469768400388924;7.942090044394387
3203474.377617225;0.6130683159850587;-11.800549695958612;4.469730560339918;7.943887451603752
3204212.089780985;0.6306699604697764;-11.784706608621443;4.469692731239755;7.945683837851459
3204949.971828807;0.6482863803365775;-11.768847728943662;4.469654913081031;7.947479196199211
3205688.023799812;0.6659175370723991;-11.752973088461314;4.469617105855289;7.949273519678423
3206426.24573313;0.683563391477825;-11.737082719388889;4.469579309556366;7.951066801310349
3207164.637667902;0.7012239034222572;-11.72117665484821;4.469541524176074;7.952859034094394
3207903.199643275;0.7188990320522506;-11.705254928700466;4.469503749707716;7.954650211045001
3208641.931698408;0.7365887355413157;-11.689317575718508;4.469465986142907;7.956440325116915
3209380.833872469;0.754292971323436;-11.673364631448017;4.469428233474475;7.958229369296981
3210119.906204631;0.772011695945757;-11.657396132266216;4.469390491695469;7.960017336516505
3210859.148734081;0.7897448650797267;-11.641412115456957;4.469352760797975;7.961804219738711
3211598.561500012;0.8074924335310933;-11.625412619103106;4.469315040775342;7.963590011858855
3212338.144541628;0.8252543551644829;-11.609397682271396;4.46927733161889;7.965374705816986
3213077.897898139;0.843030583017016;-11.593367344794302;4.469239633322205;7.9671582944891135
3213817.821608768;0.8608210691407613;-11.577321647494834;4.469201945877137;7.968940770758458
3214557.915712744;0.878625764764134;-11.561260632024021;4.46916426927701;7.970722127511149
3215298.180249306;0.8964446200912306;-11.54518434100515;4.469126603514182;7.972502357582197
3216038.615257702;0.9142775844091712;-11.529092818006077;4.469088948580737;7.97428145383451
3216779.22077719;0.9321246060467308;-11.51298610749434;4.469051304469513;7.976059409071556
3217519.996847035;0.949985632452648;-11.49686425486271;4.469013671173859;7.9778362161414975
3218260.943506513;0.9678606099296481;-11.480727306563669;4.4689760486853665;7.979611867807948
3219002.060794908;0.9857494839037215;-11.464575309968277;4.468938436996669;7.981386356875331
3219743.348751512;1.0036521988305718;-11.448408313396456;4.468900836101067;7.983159676125961
3220484.80741563;1.021568698065738;-11.432226366245217;4.468863245990457;7.984931818320496
3221226.436826571;1.0394989239723584;-11.416029518870214;4.468825666657672;7.986702776184904
3221968.237023656;1.0574428179279474;-11.399817822633192;4.468788098095819;7.988472542465321
3222710.208046216;1.0754003201813287;-11.383591330001375;4.468750540296751;7.990241109885953
3223452.349933587;1.093371369968079;-11.367350094430407;4.468712993253348;7.992008471145139
3224194.662725119;1.1113559054521864;-11.351094170450429;4.4686754569582;7.993774618944416
3224937.146460168;1.1293538637009923;-11.334823613662328;4.468637931403921;7.995539545959401
3225679.801178099;1.1473651806862142;-11.318538480749341;4.4686004165831426;7.997303244852412
3226422.626918287;1.1653897912471882;-11.302238829521663;4.468562912487966;7.999065708280881
3227165.623720116;1.1834276291955312;-11.285924718797007;4.468525419112272;8.000826928880265
3227908.791622979;1.2014786270894742;-11.269596208643977;4.468487936447661;8.002586899285788
3228652.130666278;1.2195427163758115;-11.253253360209008;4.468450464486772;8.004345612098046
3229395.640889424;1.2376198273647367;-11.236896235787375;4.468413003222216;8.006103059929897
3230139.322331838;1.2557098892028464;-11.220524898804197;4.468375552647137;8.007859235359907
3230883.175032948;1.273812829813015;-11.204139413906866;4.4683381127538855;8.009614130965993
3231627.199032192;1.2919285759113084;-11.187739846928284;4.468300683534843;8.011367739304747
